Two_Letter_Country_Code,Country,Continent_Name,Most_Recent_Year,Arable_land_percent_recent,Arable Land (% of land area),Most_Recent_Year_hectares,Hectares_Change_5yr,percent_change_5yr
BR,Brazil,South America,2023,6.65722277923079,"[2.82694475086562, 2.89023634444984, 2.95364758187826, 3.01693917546248, 3.0802307690467, 3.14352236263092, 3.20681395621514, 3.27010554979936, 3.33339714338358, 3.37467426963415, 3.50903430667589, 3.64339434371762, 3.77763473691515, 3.91199477395689, 4.04659409868703, 4.37501645102858, 4.70331915952592, 5.03174151186747, 5.36004422036482, 5.68861110247017, 5.80787112922253, 5.92715604189449, 6.04644095456645, 6.1657258672384, 6.33008145352913, 6.19683326673159, 6.0636696681319, 5.93038642568801, 5.79722282708832, 5.66393958464443, 5.53065634220054, 5.39749274360085, 5.26420950115696, 5.13104590255727, 5.09240094087919, 5.16143543898523, 5.23046993709127, 5.2995044351973, 5.36853893330334, 5.43757343140938, 5.50660792951542, 5.57564242762146, 5.64467692572749, 5.71371142383353, 5.78274592193957, 5.85225899542243, 5.92679711036187, 6.00121558145712, 6.07575369639657, 6.15029181133602, 6.22471028243126, 6.29924839737071, 6.37366686846595, 6.4482049834054, 6.52274309834485, 6.59716156944009, 6.67158004053533, 6.66870858827442, 6.66583713601351, 6.66296568375261, 6.6600942314917, 6.65722277923079, 6.65722277923079]",55642000.0,-96000.0,-0.0017223438228856436
BS,"Bahamas, The",North America,2023,0.799200799200799,"[0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.599400599400599, 0.599400599400599, 0.599400599400599, 0.599400599400599, 0.599400599400599, 0.599400599400599, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.699300699300699, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799, 0.799200799200799]",8000.0,0.0,0.0
BT,Bhutan,Asia,2023,2.62191924488726,"[2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.14027352695674, 2.35430087965242, 2.35430087965242, 2.35430087965242, 2.35430087965242, 2.46131455600026, 2.46131455600026, 2.56832823234809, 2.56832823234809, 2.56832823234809, 2.67534190869593, 2.78235558504377, 2.78235558504377, 2.88936926139161, 3.10339661408728, 3.10339661408728, 3.10339661408728, 3.10339661408728, 3.12479934935685, 3.01778567300901, 2.84656379085247, 2.88936926139161, 2.88936926139161, 2.88936926139161, 2.91077199666117, 3.51758793969849, 3.66834170854271, 3.79396984924623, 3.84422110552764, 3.84422110552764, 3.84422110552764, 3.86934673366834, 3.89447236180905, 3.91959798994975, 3.94472361809045, 4.14513209329171, 4.38124721252984, 3.96935750452554, 3.57583230579531, 2.62350132486817, 2.62350132486817, 2.63924233281738, 2.62874832751791, 2.62874832751791, 2.62874832751791, 2.62874832751791, 2.62874832751791, 2.62164429530201, 2.4774538590604, 2.46460409019402, 2.46460409019402, 2.50393287886733, 2.54326166754064, 2.58259045621395, 2.62191924488726]",100000.0,6000.0,0.06382978723404255
BW,Botswana,Africa,2023,0.458772254865633,"[0.70403896035149, 0.70403896035149, 0.70403896035149, 0.70403896035149, 0.70580346902405, 0.70580346902405, 0.70580346902405, 0.70580346902405, 0.70580346902405, 0.70580346902405, 0.70580346902405, 0.70756797769661, 0.70756797769661, 0.70756797769661, 0.70756797769661, 0.70756797769661, 0.70756797769661, 0.70756797769661, 0.711096995041731, 0.711096995041731, 0.711096995041731, 0.714626012386851, 0.714626012386851, 0.714626012386851, 0.718155029731971, 0.718155029731971, 0.721684047077091, 0.721684047077091, 0.730506590439892, 0.741093642475253, 0.529352601768038, 0.441127168140031, 0.617578035396044, 0.69698092566125, 0.608755492033243, 0.608755492033243, 0.529352601768038, 0.405836994688829, 0.42348208141443, 0.617578035396044, 0.352901734512025, 0.432304624777231, 0.344079191149224, 0.398778959998588, 0.376722601591587, 0.354666243184585, 0.321140578405943, 0.492297919644275, 0.557584740529, 0.457007746193072, 0.571700809909481, 0.502884971679636, 0.494062428316835, 0.70933248636917, 0.458066451396609, 0.458066451396609, 0.458066451396609, 0.458066451396609, 0.458772254865633, 0.458772254865633, 0.458772254865633, 0.458772254865633, 0.458772254865633]",260000.0,400.0,0.0015408320493066256
BY,Belarus,Europe,2023,27.4298832907189,"[29.9810770322479, 30.0849713147882, 30.6834649395203, 30.7194826192401, 30.711743421377, 30.4404623992507, 30.5035276020687, 30.4779747085069, 30.2344612714939, 28.4011358482381, 27.688348313111, 27.4570321359195, 27.3549786751473, 27.322970128135, 27.3035524188779, 27.2004573659075, 27.1855378458566, 27.3240741653442, 27.279179111098, 27.2485338327337, 27.2155111656539, 27.4001025095117, 27.8958285092106, 27.9705189724995, 28.0006699903443, 28.2134904526376, 28.1407035175879, 28.1477101963393, 27.8845206424278, 27.7112589307711, 27.617123996256, 27.4298832907189]",5567800.0,-144200.0,-0.025245098039215687
BZ,Belize,North America,2023,4.38404208680403,"[1.57825515124945, 1.57825515124945, 1.62209557211749, 1.62209557211749, 1.62209557211749, 1.66593599298553, 1.66593599298553, 1.66593599298553, 1.70977641385357, 1.70977641385357, 1.75361683472161, 1.75361683472161, 1.79745725558965, 1.79745725558965, 1.84129767645769, 1.84129767645769, 1.88513809732573, 1.88513809732573, 1.88513809732573, 1.97281893906181, 2.01665935992986, 2.01665935992986, 2.01665935992986, 2.01665935992986, 1.88513809732573, 1.92897851819377, 2.14818062253398, 2.19202104340202, 2.2797018851381, 2.2797018851381, 2.36738272687418, 2.45506356861026, 2.63042525208242, 2.63042525208242, 2.7181060938185, 2.76194651468654, 2.80578693555458, 2.80578693555458, 2.80578693555458, 2.80578693555458, 2.84962735642262, 3.06882946076282, 3.06882946076282, 3.06882946076282, 3.06882946076282, 3.06882946076282, 3.06882946076282, 3.06882946076282, 3.20035072336694, 3.28803156510302, 3.28803156510302, 3.41955282770715, 3.41955282770715, 3.41955282770715, 3.85795703638755, 3.85795703638755, 3.94563787812363, 3.94563787812363, 4.03331871985971, 4.29636124506795, 4.38404208680403, 4.38404208680403, 4.38404208680403]",100000.0,10000.0,0.1111111111111111
CA,Canada,North America,2023,4.34091503862915,"[4.08338993864319, 4.11963964446289, 4.15588935028258, 4.19213905610227, 4.22838876192197, 4.26408077995982, 4.27166533379287, 4.27924988762591, 4.28683444145896, 4.294418995292, 4.30178047401231, 4.31538805588924, 4.32899563776617, 4.3426032196431, 4.35621080152003, 4.36959530828423, 4.40082582406735, 4.43205633985047, 4.4632868556336, 4.49451737141672, 4.52597096231257, 4.54827847358623, 4.57058598485989, 4.59289349613355, 4.61520100740721, 4.63762005623724, 4.63170856574972, 4.6257970752622, 4.61988558477468, 4.61397409428716, 4.6084429357131, 4.60270880109396, 4.59690884816281, 4.59110889523166, 4.58530894230051, 4.57962052692572, 4.57716670068562, 4.57471287444552, 4.57225904820542, 4.56980522196531, 4.56723985816884, 4.5300978518982, 4.49295584562756, 4.45581383935692, 4.41867183308628, 4.38152982681564, 4.33702634182469, 4.29252285683374, 4.24801937184279, 4.20351588685184, 4.15867778919179, 4.18645064072749, 4.2142234922632, 4.2419963437989, 4.26988073289098, 4.29754204687031, 4.29519975818658, 4.31538805588924, 4.31070347852177, 4.26463846774167, 4.35320354546179, 4.3631026204103, 4.34091503862915]",38151000.0,-539000.0,-0.013931248384595503
CD,"Congo, Dem. Rep.",Africa,2023,6.571475618094,"[2.82305198385567, 2.82305198385567, 2.82305198385567, 2.81422994640612, 2.80540790895657, 2.80540790895657, 2.80981892768135, 2.82305198385567, 2.83187402130522, 2.84069605875477, 2.85392911492909, 2.86716217110342, 2.87598420855297, 2.88921726472729, 2.8870117553649, 2.90686133962639, 2.91568337707594, 2.92009439580071, 2.91127235835116, 2.92009439580071, 2.93332745197503, 2.92891643325026, 2.93332745197503, 2.94214948942458, 2.95538254559891, 2.96420458304846, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.94214948942458, 2.94656050814936, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.95538254559891, 2.97743763922278, 3.49882005249112, 4.02020246575947, 4.54158487902781, 5.0620850885512, 5.19838556714673, 5.4317284576873, 5.49612933106901, 5.58523190930945, 5.8406298934739, 5.95222866721069, 6.0342736154915, 6.0342736154915, 6.04502913477868, 6.39680862795263, 6.571475618094]",14897863.8,1403863.8000000007,0.10403614939973327
CF,Central African Republic,Africa,2023,2.88933834151979,"[2.69671578541847, 2.71276766509358, 2.72881954476869, 2.7448714244438, 2.76092330411891, 2.77697518379402, 2.79302706346913, 2.80907894314424, 2.82513082281935, 2.84118270249446, 2.85723458216957, 2.87328646184468, 2.88933834151979, 2.9053902211949, 2.92144210087001, 2.93749398054512, 2.95354586022023, 2.96959773989534, 2.98564961957045, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 3.00170149924556, 2.99528074737552, 2.94391473241517, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979, 2.88933834151979]",1800000.0,0.0,0.0
CG,"Congo, Rep.",Africa,2023,1.61054172767204,"[1.52269399707174, 1.52269399707174, 1.52269399707174, 1.51683748169839, 1.51683748169839, 1.51683748169839, 1.51683748169839, 1.51683748169839, 1.51976573938507, 1.52269399707174, 1.52269399707174, 1.52269399707174, 1.53440702781845, 1.5402635431918, 1.54319180087848, 1.55490483162518, 1.54612005856515, 1.41434846266471, 1.42020497803807, 1.4289897510981, 1.43777452415813, 1.51098096632504, 1.52269399707174, 1.5285505124451, 1.54612005856515, 1.53733528550512, 1.45827232796486, 1.46412884333821, 1.46998535871157, 1.40263543191801, 1.40849194729136, 1.40556368960469, 1.42020497803807, 1.38506588579795, 1.3909224011713, 1.39677891654466, 1.43484626647145, 1.43777452415813, 1.44948755490483, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.43484626647145, 1.46412884333821, 1.49341142020498, 1.55197657393851, 1.55197657393851, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204, 1.61054172767204]",550000.0,0.0,0.0
CH,Switzerland,Europe,2023,10.0335260036604,"[10.0207447885044, 10.0612224246104, 9.81329690346084, 9.70957296093908, 9.55525197328476, 9.38575187209067, 9.19348310058693, 9.09987856709168, 9.10746812386157, 9.00374418133981, 9.02904270390609, 9.18336369156041, 9.17830398704716, 9.24408014571949, 9.33262497470148, 9.34780408824125, 9.35792349726776, 9.49453551912568, 9.53578550881119, 9.62938077159614, 9.73070965381871, 9.83957483054722, 9.9801941424347, 10.1788797481532, 10.2315295124804, 10.2227101908854, 10.0863997927599, 10.1758501519513, 10.336870044643, 10.1972538324133, 10.3100076272441, 10.2730269573834, 10.3684715545424, 10.6045344765782, 10.6793226454964, 10.6327634265686, 10.4955071866015, 10.4424657590738, 10.370238432579, 10.3239253548407, 10.342633891296, 10.3133388944079, 10.2800570153019, 10.2679582478105, 10.2590651678865, 10.2782741629424, 10.2715246000129, 10.2618001093373, 10.2549907596896, 10.2180826799129, 10.2005698127986, 10.1998738207009, 10.1970928512126, 10.1096765142539, 10.0834340878299, 10.0910917161209, 10.0781505673427, 10.0770090734841, 10.0935999653755, 10.1201023649171, 10.009321778007, 10.0380287033819, 10.0335260036604]",396420.9,-1718.0,-0.004315076974392605
CI,Cote d'Ivoire,Africa,2023,15.1038040880503,"[5.28301886792453, 5.28301886792453, 5.28301886792453, 5.28301886792453, 5.28301886792453, 5.28301886792453, 5.34591194968553, 5.34591194968553, 5.34591194968553, 5.34591194968553, 5.34591194968553, 5.37735849056604, 5.47169811320755, 5.58176100628931, 5.70754716981132, 5.78616352201258, 5.91194968553459, 6.0062893081761, 6.05345911949686, 6.14779874213836, 6.19496855345912, 6.25786163522013, 6.39622641509434, 7.23584905660377, 7.48427672955975, 7.48427672955975, 7.54716981132075, 7.61006289308176, 7.61006289308176, 7.64150943396226, 7.70440251572327, 8.17610062893082, 9.12578616352201, 9.43396226415094, 9.43396226415094, 9.43396226415094, 9.11949685534591, 9.11949685534591, 8.80503144654088, 8.80503144654088, 8.80503144654088, 8.80503144654088, 8.80503144654088, 8.80503144654088, 8.80503144654088, 8.80503144654088, 9.11949685534591, 9.11949685534591, 9.11949685534591, 9.11949685534591, 9.11949685534591, 9.43396226415094, 11.0062893081761, 11.0062893081761, 12.1187050314465, 11.888658490566, 12.5264462264151, 12.8193726415094, 13.6467194968553, 13.6325179245283, 13.8043987421384, 14.1790927672956, 15.1038040880503]",4803009.7,726449.2000000002,0.1782015009957537
CL,Chile,South America,2023,1.89396886756197,"[4.89555257877267, 4.92245121931538, 4.94934985985808, 4.97624850040079, 5.0031471409435, 5.0300457814862, 5.05694442202891, 5.08384306257162, 5.11074170311432, 5.24792476988213, 5.3151713712389, 5.38241797259566, 5.5169111753092, 5.58415777666597, 5.58415777666597, 5.64602464991419, 5.50749665111925, 5.36896865232431, 5.23044065352937, 5.1591592560912, 5.02063125729626, 4.81485665714455, 4.74492019173351, 4.67363879429534, 4.63194590145414, 4.51090201901196, 4.13701091546833, 4.11414707100703, 4.12894132330552, 3.76849954003325, 3.61114249285841, 3.28163414621025, 3.09872339051984, 3.06106529376005, 2.85125589752694, 2.66969007386367, 2.66565527778226, 2.66162048170085, 2.42087764884363, 2.35363104748686, 2.35363104748686, 2.21913784477332, 2.01739804070302, 2.01739804070302, 1.95015143934626, 1.81565823663272, 1.69730421824481, 1.76847990402565, 1.83965572429969, 1.81466877014036, 1.90400103828752, 1.88573874426387, 1.94817250636153, 1.95386771562548, 2.0134907814225, 1.98116547303093, 2.02511263975664, 1.9600722771884, 1.88363799366435, 1.85089719657068, 2.01809524430058, 1.74588686071584, 1.89396886756197]",1406900.0,-48035.69999999995,-0.033015685847835034
CM,Cameroon,Africa,2023,13.1158638488714,"[10.5773095555415, 10.6830826510969, 10.7888557466523, 10.8946288422077, 11.0004019377631, 11.1061750333185, 11.2119481288739, 11.3177212244294, 11.4234943199848, 11.4234943199848, 11.5292674155402, 11.5292674155402, 11.5292674155402, 11.6350405110956, 11.740813606651, 11.8465867022064, 11.9862071883396, 11.9290897167397, 12.4769943517167, 12.50237989465, 12.50237989465, 12.50237989465, 12.50237989465, 12.50237989465, 12.50237989465, 12.5446891328722, 12.5446891328722, 12.5658437519832, 12.5658437519832, 12.5658437519832, 12.5869983710943, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6081529902054, 12.6144993759387, 12.6144993759387, 12.6144993759387, 12.6144993759387, 12.6144993759387, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714, 13.1158638488714]",6200000.0,0.0,0.0
CN,China,Asia,2023,11.5492836227566,"[10.9285543099087, 10.8965994727452, 10.8752962479695, 10.8539930231939, 10.8273639922243, 10.7794317364791, 10.7283039970175, 10.677176257556, 10.6260485180944, 10.5749207786329, 10.5291188453652, 10.4801214283812, 10.4300588501584, 10.4875775570527, 10.3309988549517, 10.3111158416105, 10.291232838921, 10.2713498255798, 10.2574494714137, 10.2441882139909, 10.309695630176, 10.8326897984182, 11.4291800921364, 12.1428381221207, 12.7925864777781, 12.8351929273294, 12.8032380901659, 12.8777993768807, 13.0162703379224, 13.1866961361276, 13.3012009692967, 13.0908316246372, 12.920405826432, 12.856496152105, 12.7372116605455, 12.7115547872176, 12.6796265110676, 12.6796531401553, 12.679679769243, 12.6797199043056, 12.742981982665, 12.7849342939932, 12.8055826110544, 12.8262305311048, 12.8522049534502, 12.8888306349812, 12.8828499568842, 12.9088234363038, 12.9294708011995, 12.7960801051446, 12.6413860958174, 12.4973437431264, 12.39590801698, 12.3136452727788, 12.2356431912321, 12.0845187740794, 11.890871635807, 11.7685906045987, 11.6042142218804, 11.5894936308412, 11.6065788899055, 11.5635568441694, 11.5492836227566]",108427100.0,-2058900.0,-0.018634940173415635
CO,Colombia,South America,2023,2.29770166741776,"[3.18341595313204, 3.18341595313204, 3.199639477242, 3.199639477242, 3.20865254619198, 3.21766561514196, 3.21766561514196, 3.21766561514196, 3.21946822893195, 3.21946822893195, 3.22036953582695, 3.23388913925191, 3.24831004957188, 3.26182965299685, 3.27625056331681, 3.28977016674178, 3.30419107706174, 3.31771068048671, 3.33213159080667, 3.34565119423164, 3.3600721045516, 3.37359170797657, 3.38801261829653, 3.4015322217215, 3.41595313204146, 3.42947273546643, 3.44659756647138, 3.2798557908968, 3.12933753943218, 2.97881928796755, 2.73817034700315, 2.76701216764308, 2.63452005407841, 2.55250112663362, 2.16223524109959, 2.19287967552952, 2.28841820639928, 2.34700315457413, 2.28571428571429, 2.53988283010365, 2.26372329878324, 1.88473636773321, 1.88934745380802, 1.79660928346102, 1.65178639026589, 1.42341865705273, 1.57037404236142, 1.52489229382605, 1.45745831455611, 1.38715187021181, 1.44869130238846, 1.43516719242902, 1.3252248760703, 1.39257232987832, 1.40620009013069, 1.51567913474538, 1.60510860748085, 2.01521676430825, 2.0873510590356, 2.11305425867508, 2.1601922487607, 2.21063542136097, 2.29770166741776]",2549300.0,313417.0,0.14017593943869155
