"business_id","phone_number","name","full_address","latitude","longitude","review_count","rating","timezone","website","place_id","place_link","types","price_level","Wednesday","Thursday","Friday","Saturday","Sunday","Monday","Tuesday","city","verified","photos","state","description"
"0x8e4429fee95beb51:0xa2c45bf72a007962","+573504751082","La estufa china","La estufa china, Cl. 86a #40-51, Santa Ines, Medelln, Manrique, Medelln, Antioquia, Colombia","6.2785497","-75.54906179999999","12","4.2","America/Bogota","","ChIJUetb6f4pRI4RYnkAKvdbxKI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429fee95beb51:0xa2c45bf72a007962","Chinese restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Medellin, Antioquia, Colombia","true","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=PQ3aPYmvEtob8RzLuYcRXw&cb_client=search.gws-prod.gps&w=203&h=100&yaw=149.22742&pitch=0&thumbfov=100","Open  Closes 9PM",""
"0x8e468380d5a1a4a7:0xa4574e08dc2450c7","+576046040872","Restaurante La Terraza","Restaurante La Terraza, Carrera 43 A # 4 Sur 75 Avenida, Medelln, Antioquia, Colombia","6.2000572","-75.5735966","31","4.8","America/Bogota","http://www.pobladohoteles.com/","ChIJp6Sh1YCDRo4Rx1Ak3AhOV6Q","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e468380d5a1a4a7:0xa4574e08dc2450c7","Restaurant","","6AM11PM","6AM11PM","6AM11PM","6AM11PM","6AM11PM","6AM11PM","6AM11PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOUUa4NS-GicqeLvfWhcvQCS6Tk9I1e-hlHZKf-=w203-h203-k-no","Open  Closes 11PM",""
"0x8e442be570f5d563:0x1e1b023bd8ba1013","","Restaurante Rancho Chino","Restaurante Rancho Chino, Cl. 62 #128-75, Nazaret, Medelln, San Cristbal, Medelln, Antioquia, Colombia","6.278939299999999","-75.6316708","","","America/Bogota","","ChIJY9X1cOUrRI4RExC62DsCGx4","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442be570f5d563:0x1e1b023bd8ba1013","Restaurant","","","","","","","","","Medellin, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=9ASaqklC3JIWfAiZ8G7_zA&cb_client=search.gws-prod.gps&w=203&h=100&yaw=216.77904&pitch=0&thumbfov=100","",""
"0x8e442f8f42a887b3:0x753cbc3304a9dcb2","+573015281402","Comidas all wok","Comidas all wok, Cra. 44a #20 D 51, Zamora, Bello, Antioquia, Colombia","6.3089127","-75.5545052","45","4.4","America/Bogota","","ChIJs4eoQo8vRI4RstypBDO8PHU","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f8f42a887b3:0x753cbc3304a9dcb2","Chinese restaurant","","11AM11PM","11AM11PM","11AM11PM","11AM11PM","11AM11PM","11AM10PM","11AM11PM","Bello, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipM2MtAF8ZWQxXc0k_k724Mlk4KZR2UKKpDeOS4z=w203-h188-k-no","Open  Closes 11PM",""
"0x8e46868f9d03d06d:0xd7de8cab5efd734","+573134084862","Restaurante Chino Li Wah","Restaurante Chino Li Wah, Cl. 128 Sur #19, Caldas, Antioquia, Colombia","6.093065999999999","-75.633331","180","4","America/Bogota","https://www.ubico.me/co/empresa/li-wah-chino-medellin-307702","ChIJbdADnY-GRo4RNNfvtcrofQ0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e46868f9d03d06d:0xd7de8cab5efd734","Restaurant","$","11AM9PM","11AM9PM","11AM9PM","10AM9PM","10AM9PM","11AM9PM","11AM9PM","Caldas, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNkmO8FVLDMLfkvBG860M6MBi6upLa29bJAK8vk=w203-h270-k-no","Open  Closes 9PM",""
"0x8e44282c7734a8cf:0x5b0f2e307a49d016","+576042079396","Ser","Ser, Cra. 43B #11 84, El Poblado, Medelln, El Poblado, Medelln, Antioquia, Colombia","6.2125639","-75.5705845","692","4.6","America/Bogota","http://www.instagram.com/serepanycafe","ChIJz6g0dywoRI4RFtBJejAuD1s","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44282c7734a8cf:0x5b0f2e307a49d016","Restaurant, Bakery, Breakfast restaurant, Brunch restaurant, Cafe, Lunch restaurant, Sandwich shop, Wok restaurant","$$","7:30AM3:30PM","7:30AM3:30PM","7:30AM3:30PM","7:30AM3:30PM","7:30AM2:30PM","7:30AM3:30PM","7:30AM3:30PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipObtsvyf3Qh_C5SUCxa5rxYodg544831-rIadsc=w203-h253-k-no","Closed  Opens 7:30AM Mon",""
"0x8e44293496a10b6f:0x1fc57d02cb8fbd62","+576045898905","La Arrocera Colombiana Laureles","La Arrocera Colombiana Laureles, Av. 80 #35-47, Simn Bolvar, Medelln, La Amrica, Medelln, Antioquia, Colombia","6.24384","-75.6028901","234","4","America/Bogota","https://laarroceriacolombiana.com/","ChIJbwuhljQpRI4RYr2PywJ9xR8","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e44293496a10b6f:0x1fc57d02cb8fbd62","Chinese restaurant, Restaurant, Chinese takeaway, Delivery Chinese restaurant, Rice restaurant","$","10AM8:15PM","10AM8:15PM","10AM8:15PM","10AM8:15PM","10AM8:15PM","10AM8:15PM","10AM8:15PM","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipNKj5qX23u7rh1vn6nHF62eK1b91JbhuyWWFCU7=w203-h360-k-no","Open  Closes 8:15PM",""
"0x8e4682323a139143:0x14534a2da7b26b79","+573205440862","Restaurantes KAB","Restaurantes KAB, Carrera 52 a # 30 07 sur, Sabaneta, Antioquia, Colombia","6.171233399999999","-75.6070668","1","5","America/Bogota","http://restauranteskab.com/","ChIJQ5ETOjKCRo4ReWuypy1KUxQ","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4682323a139143:0x14534a2da7b26b79","Restaurant","","9AM9PM","9AM9PM","9AM9PM","9AM7PM","9AM7PM","9AM9PM","9AM9PM","Sabaneta, Antioquia, Colombia","false","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=39RoIkQ2IyPVISGGpKJjPg&cb_client=search.gws-prod.gps&w=203&h=100&yaw=318.26013&pitch=0&thumbfov=100","Open  Closes 7PM",""
"0x8e468383f66e8333:0x3249428a7614ed99","+573108776103","QUE CHIMBAE POLLO ENVIGADO","QUE CHIMBAE POLLO ENVIGADO, Cl. 32B Sur #139, Zona 1, Envigado, Antioquia, Colombia","6.1771066999999995","-75.5905088","8","1.9","America/Bogota","https://instagram.com/quechimbaepollo","ChIJM4Nu9oODRo4Rme0UdopCSTI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e468383f66e8333:0x3249428a7614ed99","Chicken restaurant","","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","11AM9PM","Envigado, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipP90-G866Mfu4frVUkp9BOfsmWxwNSVQQzutfFh=w203-h135-k-no","Open  Closes 9PM",""
"0x8e442fa3fb99aa31:0xad7787e575b054ab","","CHINA KiN","CHINA KiN, Cra. 47, Las Granias, Bello, Antioquia, Colombia","6.3363745","-75.5563571","34","3.6","America/Bogota","","ChIJMaqZ-6MvRI4Rq1SwdeWHd60","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442fa3fb99aa31:0xad7787e575b054ab","Restaurant","","11AM9:30PM","11AM9:30PM","11AM9:30PM","11AM10PM","11AM9:30PM","11AM9:30PM","11AM9:30PM","Bello, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipORbsfK1QvcIfmgReRBQYBc_ulbkc_xYDOZbxPo=w203-h131-k-no","Open  Closes 9:30PM",""
"0x8e4683de944fc32b:0x6b35c75638977f39","+573202847577","Kukku Sushi","Kukku Sushi, Cl. 53D Sur #41-117, Zona 7, Sabaneta, Envigado, Sabaneta, Antioquia, Colombia","6.1567956","-75.6039522","363","3.9","America/Bogota","","ChIJK8NPlN6DRo4ROX-XOFbHNWs","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4683de944fc32b:0x6b35c75638977f39","Sushi restaurant, Japanese restaurant, Wok restaurant","$$","123PM","123PM","123PM","1211PM","1211PM","123PM","123PM","Sabaneta, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipPPuR5ud6WDYhHj_iJ7aDW05ScF2dfoZRhhW_As=w203-h135-k-no","Open  Closes 11PM",""
"0x8e442f732ff5a8cf:0x3d798cfc227cc74b","+573002208624","Restaurante chino chow fon","Restaurante chino chow fon, Cra. 52 #50 A 12, Machester, Bello, Antioquia, Colombia","6.3348406","-75.5600911","24","4.3","America/Bogota","","ChIJz6j1L3MvRI4RS8d8IvyMeT0","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f732ff5a8cf:0x3d798cfc227cc74b","Chinese restaurant, Fast food restaurant, Restaurant","","8AM5PM","8AM5PM","8AM5PM","Open 24 hours","Closed","8AM5PM","8AM5PM","Bello, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMzaf_qC4FlWIp3PzbsioPMvNnWoPQISDIEEgyw=w203-h241-k-no","Closed  Opens 8AM Mon",""
"0x8e442f50525dc41f:0xb3f713c391304001","+573216325625","restaurante casadeli chino","restaurante casadeli chino, cr50 #45-29, Prado, Bello, Antioquia, Colombia","6.3311497999999995","-75.558256","221","2.9","America/Bogota","","ChIJH8RdUlAvRI4RAUAwkcMT97M","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f50525dc41f:0xb3f713c391304001","Chinese restaurant","","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","10AM9PM","Bello, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOnsbRw6okEpkoRdYeiiB8MwZjkJIkiWf0IRs9i=w203-h270-k-no","Open  Closes 9PM",""
"0x8e442f6ac191ef9b:0x6d03115d7d3409ac","+573053007575","Restaurante Chino Koi Dorado","Restaurante Chino Koi Dorado, Cra. 50B #121-23, Pablovi, Medelln, Santa Cruz, Medelln, Antioquia, Colombia","6.3053287","-75.5531118","1","5","America/Bogota","https://uqr.to/restaurante-koi-dorado","ChIJm--RwWovRI4RrAk0fV0RA20","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f6ac191ef9b:0x6d03115d7d3409ac","Chinese restaurant","","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","11AM8:30PM","Medellin, Antioquia, Colombia","false","https://lh5.googleusercontent.com/p/AF1QipNoktTOPjhQVCBcsSUvZZ3oeu34MS8SEKJFbJ_2=w203-h152-k-no","Open  Closes 8:30PM",""
"0x8e468251d09f1b59:0xd211b80ff2048c33","+573205978952","Restaurante Lemoncillo","Restaurante Lemoncillo, Mall La Bota del Da, Tv. 33 Sur #39-39, Zona 9, Envigado, Antioquia, Colombia","6.1734276999999995","-75.5853705","377","4.7","America/Bogota","https://www.instagram.com/restaurante_lemoncillo/","ChIJWRuf0FGCRo4RM4wE8g-4EdI","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e468251d09f1b59:0xd211b80ff2048c33","Vietnamese restaurant","$$","128PM","128PM","128PM","128PM","123PM","Closed","Closed","Envigado, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMdZ19_n155uktqAxW4a2VyK7ueDKX4v03UtC3E=w203-h152-k-no","Closed  Opens 12PM Wed",""
"0x8e442f3f3b562ea3:0x17cbd988d44ffea6","+573235378519","El gran sabor chino","El gran sabor chino, Cl. 53 #63 AA-83, Altos Del Porvenir, Bello, Antioquia, Colombia","6.3378868","-75.5685804","8","4","America/Bogota","","ChIJoy5WOz8vRI4Rpv5P1IjZyxc","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e442f3f3b562ea3:0x17cbd988d44ffea6","Chinese restaurant","","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","10AM10PM","Bello, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipMlVFJU2Q42o3gQHRDoWy2AV6K4X-HHTbiUPrEr=w203-h270-k-no","Open  Closes 10PM",""
"0x8e4429872f6a6703:0xac70ee12888c0a19","+573197983788","Chifast Medelln","Chifast Medelln, Cra. 82 #34b-16, Laureles - Estadio, Medelln, Laureles, Medelln, Antioquia, Colombia","6.242384299999999","-75.60428189999999","7","5","America/Bogota","","ChIJA2dqL4cpRI4RGQqMiBLucKw","https://www.google.com/maps/place/data=!3m1!4b1!4m2!3m1!1s0x8e4429872f6a6703:0xac70ee12888c0a19","Peruvian restaurant, Fish restaurant, Function room facility, Delivery Restaurant, Restaurant, Wok restaurant","","","","","","","","","Medellin, Antioquia, Colombia","true","https://lh5.googleusercontent.com/p/AF1QipOBKnKLxvZwijwFrAKFhIGSOThHcBD8MCnVhaZd=w203-h165-k-no","",""
