Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country/Region,City,State/Province,Postal Code,Division,Region,Product ID,Product Name,Sales,Units,Gross Profit,Cost
7310,US-2024-126634-CHO-FUD-51000,2024-03-30,2029-09-22,Second Class,126634,United States,Lakewood,California,90712,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
7409,US-2024-144932-CHO-FUD-51000,2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7410,US-2024-144932-CHO-FUD-51000,2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
7413,US-2024-144932-CHO-SCR-58000,2024-04-14,2029-10-08,First Class,144932,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
8718,US-2024-145737-CHO-TRI-54000,2024-09-15,2030-03-13,Standard Class,145737,United States,Lebanon,Tennessee,37087,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
9830,US-2024-131212-CHO-MIL-31000,2024-12-05,2030-06-01,Standard Class,131212,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
9833,US-2024-131212-CHO-NUT-13000,2024-12-05,2030-06-01,Standard Class,131212,United States,Bellevue,Washington,98006,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
10054,CA-2024-126634-CHO-FUD-51000,2024-12-20,2030-06-14,Second Class,126634,Canada,Vancouver,British Columbia,V5K,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,3.6,1,2.4,1.2
796,US-2021-122679-CHO-TRI-54000,2021-07-22,2027-01-18,Standard Class,122679,United States,Los Angeles,California,90008,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
2521,US-2022-142055-CHO-SCR-58000,2022-05-08,2027-10-31,First Class,142055,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
3881,US-2022-110093-CHO-MIL-31000,2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
3883,US-2022-110093-CHO-FUD-51000,2022-12-03,2028-05-30,Standard Class,110093,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5113,US-2023-158708-SUG-SWE-91000,2023-06-26,2028-12-19,Second Class,158708,United States,Plano,Texas,75023,Sugar,Interior,SUG-SWE-91000,SweeTARTS,3,2,1.4,1.6
6028,US-2023-151323-CHO-NUT-13000,2023-10-23,2029-04-19,Standard Class,151323,United States,Seattle,Washington,98103,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
6709,US-2023-151155-CHO-MIL-31000,2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
6710,US-2023-151155-CHO-TRI-54000,2023-12-20,2029-06-15,Standard Class,151155,United States,Jackson,Mississippi,39212,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
7795,US-2024-127705-CHO-SCR-58000,2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
7796,US-2024-127705-CHO-SCR-58000,2024-06-02,2029-11-27,Standard Class,127705,United States,Lorain,Ohio,44052,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
7907,US-2024-155873-CHO-MIL-31000,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
7909,US-2024-155873-CHO-MIL-31000,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
7910,US-2024-155873-CHO-SCR-58000,2024-06-16,2029-12-12,Standard Class,155873,United States,Carlsbad,New Mexico,88220,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
8150,US-2024-126662-CHO-SCR-58000,2024-07-17,2030-01-11,Standard Class,126662,United States,Los Angeles,California,90036,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1622,US-2021-115336-CHO-NUT-13000,2021-11-18,2027-05-18,Standard Class,115336,United States,Chicago,Illinois,60623,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
2162,US-2022-111234-CHO-NUT-13000,2022-02-18,2027-08-15,Standard Class,111234,United States,Los Angeles,California,90004,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
3844,US-2022-158323-CHO-NUT-13000,2022-11-30,2028-05-25,First Class,158323,United States,Jacksonville,North Carolina,28540,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
9392,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
9397,US-2024-155425-CHO-MIL-31000,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,45.5,14,29.54,15.96
9401,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
9403,US-2024-155425-CHO-NUT-13000,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
9405,US-2024-155425-CHO-TRI-54000,2024-11-10,2030-05-04,First Class,155425,United States,Tucson,Arizona,85705,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
740,US-2021-129924-CHO-FUD-51000,2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
743,US-2021-129924-CHO-FUD-51000,2021-07-12,2027-01-07,Standard Class,129924,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4353,US-2023-144400-CHO-SCR-58000,2023-02-23,2028-08-19,Standard Class,144400,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
7616,US-2024-158218-CHO-MIL-31000,2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,13,4,8.44,4.56
7620,US-2024-158218-CHO-FUD-51000,2024-05-12,2029-11-05,Second Class,158218,United States,Houston,Texas,77041,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
1433,US-2021-167262-CHO-FUD-51000,2021-10-31,2027-04-26,Second Class,167262,United States,Avondale,Arizona,85323,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,28.8,8,19.2,9.6
2699,US-2022-106495-CHO-TRI-54000,2022-06-15,2027-12-08,First Class,106495,United States,Tampa,Florida,33614,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
3597,US-2022-164441-CHO-SCR-58000,2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,39.6,11,27.5,12.1
3604,US-2022-164441-CHO-SCR-58000,2022-11-08,2028-05-05,Standard Class,164441,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
5790,US-2023-116232-CHO-FUD-51000,2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,CHO-FUD-51000,Wonka Bar - Fudge Mallows,32.4,9,21.6,10.8
5792,US-2023-116232-CHO-MIL-31000,2023-09-22,2029-03-18,Standard Class,116232,United States,Pembroke Pines,Florida,33024,Chocolate,Gulf,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
6371,US-2023-163573-CHO-NUT-13000,2023-11-24,2029-05-19,First Class,163573,United States,Seattle,Washington,98105,Chocolate,Pacific,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,17.45,5,12.45,5
8987,US-2024-141789-CHO-FUD-51000,2024-10-03,2030-03-29,First Class,141789,United States,Minneapolis,Minnesota,55407,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
10048,US-2024-158729-CHO-NUT-13000,2024-12-19,2030-06-13,First Class,158729,United States,Lafayette,Louisiana,70506,Chocolate,Gulf,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
3195,US-2022-100734-CHO-TRI-54000,2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
3200,US-2022-100734-CHO-MIL-31000,2022-09-15,2028-03-12,Standard Class,100734,United States,Philadelphia,Pennsylvania,19143,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
7064,US-2024-136007-CHO-SCR-58000,2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
7066,US-2024-136007-CHO-TRI-54000,2024-02-23,2029-08-23,Standard Class,136007,United States,Seattle,Washington,98115,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
7261,US-2024-101637-CHO-TRI-54000,2024-03-24,2029-09-15,Same Day,101637,United States,Beaumont,Texas,77705,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
8487,US-2024-157987-CHO-FUD-51000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
8488,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
8491,US-2024-157987-CHO-MIL-31000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
8493,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
8497,US-2024-157987-CHO-MIL-31000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
8499,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8503,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,27.92,8,19.92,8
8505,US-2024-157987-CHO-MIL-31000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,19.5,6,12.66,6.84
8511,US-2024-157987-CHO-SCR-58000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,14.4,4,10,4.4
8515,US-2024-157987-CHO-NUT-13000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
8516,US-2024-157987-CHO-FUD-51000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
8521,US-2024-157987-CHO-SCR-58000,2024-09-02,2030-02-27,Standard Class,157987,United States,New York City,New York,10009,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
10111,US-2024-169411-CHO-NUT-13000,2024-12-24,2030-06-21,Standard Class,169411,United States,Rochester,New York,14609,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,3.49,1,2.49,1
1354,US-2021-122021-CHO-SCR-58000,2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
1356,US-2021-122021-CHO-FUD-51000,2021-10-15,2027-04-09,First Class,122021,United States,Parma,Ohio,44134,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4474,US-2023-134544-CHO-MIL-31000,2023-03-17,2028-09-08,Second Class,134544,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-MIL-31000,Wonka Bar - Milk Chocolate,6.5,2,4.22,2.28
5117,US-2023-161928-CHO-FUD-51000,2023-06-27,2028-12-19,Second Class,161928,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
5795,US-2023-158617-CHO-TRI-54000,2023-09-22,2029-03-20,Standard Class,158617,United States,Lawrence,Indiana,46226,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,22.5,6,14.7,7.8
7254,US-2024-135650-CHO-TRI-54000,2024-03-23,2029-09-17,Standard Class,135650,United States,Huntsville,Texas,77340,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1639,US-2021-128062-CHO-SCR-58000,2021-11-19,2027-05-15,Second Class,128062,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
1965,US-2021-152030-CHO-SCR-58000,2021-12-26,2027-06-20,Second Class,152030,United States,Houston,Texas,77041,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
2694,US-2022-120439-CHO-SCR-58000,2022-06-14,2027-12-09,Standard Class,120439,United States,Philadelphia,Pennsylvania,19120,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
2787,US-2022-124268-CHO-NUT-13000,2022-07-04,2027-12-29,Standard Class,124268,United States,New York City,New York,10035,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
6922,US-2024-127432-CHO-SCR-58000,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
6923,US-2024-127432-CHO-TRI-54000,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
6924,US-2024-127432-CHO-SCR-58000,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
6925,US-2024-127432-CHO-TRI-54000,2024-01-22,2029-07-19,Standard Class,127432,United States,Great Falls,Montana,59405,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,18.75,5,12.25,6.5
7529,US-2024-136784-CHO-FUD-51000,2024-04-30,2029-10-26,Standard Class,136784,United States,San Francisco,California,94122,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,14.4,4,9.6,4.8
9468,US-2024-160416-CHO-TRI-54000,2024-11-13,2030-05-11,Second Class,160416,United States,Yonkers,New York,10701,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,15,4,9.8,5.2
9714,US-2024-143245-CHO-NUT-13000,2024-12-01,2030-05-29,Standard Class,143245,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,10.47,3,7.47,3
9733,US-2024-143245-CHO-FUD-51000,2024-12-01,2030-05-29,Standard Class,143245,United States,Fairfield,Connecticut,06824,Chocolate,Atlantic,CHO-FUD-51000,Wonka Bar - Fudge Mallows,10.8,3,7.2,3.6
3919,US-2022-168634-CHO-TRI-54000,2022-12-06,2028-06-02,Standard Class,168634,United States,San Francisco,California,94109,Chocolate,Pacific,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
4672,US-2023-126270-CHO-SCR-58000,2023-04-23,2028-10-17,Standard Class,126270,United States,San Clemente,California,92672,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,25.2,7,17.5,7.7
4674,US-2023-126270-CHO-SCR-58000,2023-04-23,2028-10-17,Standard Class,126270,United States,San Clemente,California,92672,Chocolate,Pacific,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,10.8,3,7.5,3.3
4739,US-2023-139234-CHO-FUD-51000,2023-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
4742,US-2023-139234-CHO-NUT-13000,2023-05-06,2028-10-30,Standard Class,139234,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
4834,US-2023-146934-CHO-TRI-54000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
4835,US-2023-146934-CHO-NUT-13000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,13.96,4,9.96,4
4836,US-2023-146934-CHO-SCR-58000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
4838,US-2023-146934-CHO-MIL-31000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,16.25,5,10.55,5.7
4839,US-2023-146934-CHO-TRI-54000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
4841,US-2023-146934-CHO-SCR-58000,2023-05-22,2028-11-16,Standard Class,146934,United States,Passaic,New Jersey,07055,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
7484,US-2024-125269-CHO-FUD-51000,2024-04-24,2029-10-21,Standard Class,125269,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-FUD-51000,Wonka Bar - Fudge Mallows,18,5,12,6
7489,US-2024-125269-CHO-MIL-31000,2024-04-24,2029-10-21,Standard Class,125269,United States,Chicago,Illinois,60610,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,3.25,1,2.11,1.14
9530,US-2024-167871-CHO-TRI-54000,2024-11-18,2030-05-16,Standard Class,167871,United States,Homestead,Florida,33030,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,3.75,1,2.45,1.3
9538,US-2024-167871-CHO-SCR-58000,2024-11-18,2030-05-16,Standard Class,167871,United States,Homestead,Florida,33030,Chocolate,Gulf,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,3.6,1,2.5,1.1
9541,US-2024-139969-CHO-MIL-31000,2024-11-19,2030-05-19,Standard Class,139969,United States,College Station,Texas,77840,Chocolate,Interior,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
461,US-2021-114181-CHO-TRI-54000,2021-05-10,2026-11-04,Second Class,114181,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
463,US-2021-114181-CHO-SCR-58000,2021-05-10,2026-11-04,Second Class,114181,United States,Philadelphia,Pennsylvania,19134,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
1089,US-2021-103702-CHO-TRI-54000,2021-09-12,2027-03-10,Standard Class,103702,United States,Fairfield,Ohio,45014,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
3438,US-2022-114300-CHO-TRI-54000,2022-10-13,2028-04-08,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,11.25,3,7.35,3.9
3439,US-2022-114300-CHO-TRI-54000,2022-10-13,2028-04-08,Standard Class,114300,United States,Louisville,Kentucky,40214,Chocolate,Gulf,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,26.25,7,17.15,9.1
6203,US-2023-115588-CHO-MIL-31000,2023-11-10,2029-05-04,Second Class,115588,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-MIL-31000,Wonka Bar - Milk Chocolate,9.75,3,6.33,3.42
6205,US-2023-115588-CHO-SCR-58000,2023-11-10,2029-05-04,Second Class,115588,United States,Toledo,Ohio,43615,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
483,US-2021-167164-CHO-FUD-51000,2021-05-13,2026-11-05,Second Class,167164,United States,West Jordan,Utah,84084,Chocolate,Pacific,CHO-FUD-51000,Wonka Bar - Fudge Mallows,7.2,2,4.8,2.4
803,US-2021-103058-CHO-TRI-54000,2021-07-23,2027-01-14,First Class,103058,United States,New York City,New York,10011,Chocolate,Atlantic,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,7.5,2,4.9,2.6
1176,CA-2021-153738-CHO-SCR-58000,2021-09-20,2027-03-15,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
3248,US-2022-153738-CHO-SCR-58000,2022-09-20,2028-03-14,First Class,153738,United States,Lawrence,Massachusetts,01841,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,21.6,6,15,6.6
3253,CA-2022-153738-CHO-SCR-58000,2022-09-20,2028-03-14,First Class,153738,Canada,Toronto,Ontario,M2N,Chocolate,Atlantic,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,7.2,2,5,2.2
5705,US-2023-105732-CHO-TRI-54000,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-TRI-54000,Wonka Bar - Triple Dazzle Caramel,52.5,14,34.3,18.2
5706,US-2023-105732-CHO-NUT-13000,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-NUT-13000,Wonka Bar - Nutty Crunch Surprise,6.98,2,4.98,2
5707,US-2023-105732-CHO-SCR-58000,2023-09-13,2029-03-10,Standard Class,105732,United States,Omaha,Nebraska,68104,Chocolate,Interior,CHO-SCR-58000,Wonka Bar -Scrumdiddlyumptious,18,5,12.5,5.5
